#item+conceptum+numerordinatio,#item+conceptum+codicem,#status+conceptum+definitionem,#status+conceptum+codicem,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_mul+is_zyyy,#item+rem+i_qcc+is_zxxx+ix_wikip7535,#item+rem+i_qcc+is_zxxx+ix_hxlix,#item+rem+i_qcc+is_zxxx+ix_codexfacto,#item+rem+i_qcc+is_zxxx+ix_wikiq,#item+rem+i_ara+is_arab,#item+rem+i_hye+is_armn,#item+rem+i_ben+is_beng,#item+rem+i_rus+is_cyrl,#item+rem+i_hin+is_deva,#item+rem+i_amh+is_ethi,#item+rem+i_kat+is_geor,#item+rem+i_grc+is_grek,#item+rem+i_guj+is_gujr,#item+rem+i_pan+is_guru,#item+rem+i_kan+is_knda,#item+rem+i_kor+is_hang,#item+rem+i_lzh+is_hant,#item+rem+i_heb+is_hebr,#item+rem+i_khm+is_khmr,#item+rem+i_lao+is_laoo,#item+rem+i_lat+is_latn,#item+rem+i_mni+is_mtei,#item+rem+i_mnw+is_mymr,#item+rem+i_nqo+is_nkoo,#item+rem+i_sat+is_olck,#item+rem+i_ori+is_orya,#item+rem+i_sin+is_sinh,#item+rem+i_tam+is_taml,#item+rem+i_tel+is_telu,#item+rem+i_div+is_thaa,#item+rem+i_tha+is_thai,#item+rem+i_bod+is_tibt,#item+rem+i_san+is_zyyy,#item+rem+i_zho+is_zyyy,#item+rem+i_por+is_latn,#item+rem+i_eng+is_latn,#item+rem+i_fra+is_latn,#item+rem+i_nld+is_latn,#item+rem+i_deu+is_latn,#item+rem+i_spa+is_latn,#item+rem+i_ita+is_latn,#item+rem+i_gle+is_latn,#item+rem+i_swe+is_latn,#item+rem+i_ceb+is_latn,#item+rem+i_sqi+is_latn,#item+rem+i_pol+is_latn,#item+rem+i_fin+is_latn,#item+rem+i_ron+is_latn,#item+rem+i_vie+is_latn,#item+rem+i_cat+is_latn,#item+rem+i_ukr+is_cyrl,#item+rem+i_bul+is_cyrl,#item+rem+i_slv+is_latn,#item+rem+i_war+is_latn,#item+rem+i_nob+is_latn,#item+rem+i_ces+is_latn,#item+rem+i_dan+is_latn,#item+rem+i_jpn+is_jpan,#item+rem+i_nno+is_latn,#item+rem+i_mal+is_mlym,#item+rem+i_ind+is_latn,#item+rem+i_fas+is_zyyy,#item+rem+i_hun+is_latn,#item+rem+i_eus+is_latn,#item+rem+i_cym+is_latn,#item+rem+i_glg+is_latn,#item+rem+i_slk+is_latn,#item+rem+i_epo+is_latn,#item+rem+i_msa+is_zyyy,#item+rem+i_est+is_latn,#item+rem+i_hrv+is_latn,#item+rem+i_tur+is_latn,#item+rem+i_nds+is_latn,#item+rem+i_oci+is_latn,#item+rem+i_zho+is_hans,#item+rem+i_bre+is_latn,#item+rem+i_arz+is_latn,#item+rem+i_afr+is_latn,#item+rem+i_ltz+is_latn,#item+rem+i_sco+is_latn,#item+rem+i_bar+is_latn,#item+rem+i_arg+is_latn,#item+rem+i_zho+is_hant,#item+rem+i_pap+is_latn,#item+rem+i_cos+is_latn,#item+rem+i_gsw+is_latn,#item+rem+i_isl+is_latn,#item+rem+i_min+is_latn,#item+rem+i_roh+is_latn,#item+rem+i_vec+is_latn,#item+rem+i_pms+is_latn,#item+rem+i_scn+is_latn,#item+rem+i_srd+is_latn,#item+rem+i_gla+is_latn,#item+rem+i_lim+is_latn,#item+rem+i_wln+is_latn,#item+rem+i_srp+is_latn,#item+rem+i_vls+is_latn,#item+rem+i_nap+is_latn,#item+rem+i_lij+is_latn,#item+rem+i_fur+is_latn,#item+rem+i_pcd+is_latn,#item+rem+i_wol+is_latn,#item+rem+i_kon+is_latn,#item+rem+i_frp+is_latn,#item+rem+i_wuu+is_zyyy,#item+rem+i_srp+is_cyrl,#item+rem+i_urd+is_arab,#item+rem+i_gan+is_zyyy,#item+rem+i_lit+is_latn,#item+rem+i_gan+is_hans,#item+rem+i_hbs+is_latn,#item+rem+i_lav+is_latn,#item+rem+i_bos+is_latn,#item+rem+i_srn+is_latn,#item+rem+i_azb+is_arab,#item+rem+i_jav+is_latn,#item+rem+i_ell+is_grek,#item+rem+i_sun+is_latn,#item+rem+i_fry+is_latn,#item+rem+i_ace+is_latn,#item+rem+i_jam+is_latn,#item+rem+i_che+is_cyrl,#item+rem+i_bel+is_cyrl,#item+rem+i_kab+is_latn,#item+rem+i_fao+is_latn,#item+rem+i_vmf+is_latn,#item+rem+i_bam+is_zyyy,#item+rem+i_frc+is_latn,#item+rem+i_prg+is_latn,#item+rem+i_lmo+is_latn,#item+rem+i_mar+is_deva,#item+rem+i_ady+is_cyrl,#item+rem+i_ary+is_arab,#item+rem+i_awa+is_deva,#item+rem+i_ban+is_latn,#item+rem+i_ast+is_latn,#item+rem+i_bcl+is_latn,#item+rem+i_bho+is_deva,#item+rem+i_bpy+is_beng,#item+rem+i_bxr+is_cyrl,#item+rem+i_cdo+is_zyyy,#item+rem+i_diq+is_latn,#item+rem+i_dsb+is_latn,#item+rem+i_ext+is_latn,#item+rem+i_gcr+is_latn,#item+rem+i_gom+is_zyyy,#item+rem+i_frr+is_latn,#item+rem+i_hak+is_zyyy,#item+rem+i_hif+is_zyyy,#item+rem+i_hsb+is_latn,#item+rem+i_hyw+is_armn,#item+rem+i_ilo+is_latn,#item+rem+i_inh+is_cyrl,#item+rem+i_kaa+is_latn,#item+rem+i_kbd+is_cyrl,#item+rem+i_kbp+is_latn,#item+rem+i_mai+is_deva,#item+rem+i_mhr+is_cyrl,#item+rem+i_mwl+is_latn,#item+rem+i_mzn+is_arab,#item+rem+i_nah+is_latn,#item+rem+i_nan+is_latn,#item+rem+i_new+is_deva,#item+rem+i_pam+is_latn,#item+rem+i_pfl+is_latn,#item+rem+i_pnb+is_arab,#item+rem+i_rue+is_cyrl,#item+rem+i_rup+is_latn,#item+rem+i_sah+is_cyrl,#item+rem+i_sgs+is_latn,#item+rem+i_shi+is_zyyy,#item+rem+i_shn+is_mymr,#item+rem+i_smn+is_latn,#item+rem+i_stq+is_latn,#item+rem+i_szl+is_latn,#item+rem+i_tcy+is_zyyy,#item+rem+i_udm+is_cyrl,#item+rem+i_vep+is_latn,#item+rem+i_vro+is_latn,#item+rem+i_yue+is_zyyy,#item+rem+i_crh+is_latn,#item+rem+i_crh+is_cyrl,#item+rem+i_lad+is_zyyy,#item+rem+i_lez+is_cyrl,#item+rem+i_swa+is_latn,#item+rem+i_zha+is_zyyy,#item+rem+i_yor+is_latn,#item+rem+i_yid+is_hebr,#item+rem+i_xho+is_latn,#item+rem+i_uzb+is_latn,#item+rem+i_uig+is_zyyy,#item+rem+i_uig+is_arab,#item+rem+i_uig+is_latn,#item+rem+i_tat+is_zyyy,#item+rem+i_tat+is_cyrl,#item+rem+i_tat+is_latn,#item+rem+i_tso+is_latn,#item+rem+i_tgl+is_latn,#item+rem+i_tuk+is_latn,#item+rem+i_abk+is_cyrl,#item+rem+i_asm+is_beng,#item+rem+i_ava+is_cyrl,#item+rem+i_aze+is_latn,#item+rem+i_aze+is_cyrl,#item+rem+i_bak+is_cyrl,#item+rem+i_bis+is_latn,#item+rem+i_chv+is_cyrl,#item+rem+i_grn+is_latn,#item+rem+i_glv+is_latn,#item+rem+i_hau+is_latn,#item+rem+i_hat+is_latn,#item+rem+i_xmf+is_geor,#item+rem+i_kaz+is_zyyy,#item+rem+i_kaz+is_arab,#item+rem+i_kaz+is_cyrl,#item+rem+i_kaz+is_latn,#item+rem+i_kal+is_latn,#item+rem+i_krc+is_cyrl,#item+rem+i_kur+is_zyyy,#item+rem+i_kur+is_arab,#item+rem+i_kur+is_latn,#item+rem+i_ckb+is_arab,#item+rem+i_sdh+is_arab,#item+rem+i_kpv+is_cyrl,#item+rem+i_koi+is_cyrl,#item+rem+i_cor+is_latn,#item+rem+i_kir+is_zyyy,#item+rem+i_kir+is_arab,#item+rem+i_kir+is_cyrl,#item+rem+i_lld+is_latn,#item+rem+i_lin+is_latn,#item+rem+i_mlg+is_latn,#item+rem+i_mkd+is_cyrl,#item+rem+i_mon+is_cyrl,#item+rem+i_mlt+is_latn,#item+rem+i_mya+is_mymr,#item+rem+i_tvn+is_mymr,#item+rem+i_rki+is_mymr,#item+rem+i_nep+is_deva,#item+rem+i_dty+is_deva,#item+rem+i_nav+is_latn,#item+rem+i_oss+is_cyrl,#item+rem+i_pus+is_arab,#item+rem+i_que+is_latn,#item+rem+i_kin+is_latn,#item+rem+i_snd+is_arab,#item+rem+i_sme+is_latn,#item+rem+i_smo+is_latn,#item+rem+i_sna+is_latn,#item+rem+i_som+is_latn,#item+rem+i_ssw+is_latn,#item+rem+i_tgk+is_zyyy,#item+rem+i_tgk+is_cyrl,#item+rem+i_tgk+is_latn,#item+rem+i_zul+is_latn,#item+rem+i_vol+is_latn,#item+rem+i_ina+is_latn,#item+rem+i_ile+is_latn,#item+rem+i_jbo+is_latn,#item+rem+i_nov+is_latn,#item+rem+i_ido+is_latn,#item+rem+i_lfn+is_latn,#item+rem+i_mul+is_zxxx,#item+rem+i_und+is_zxxx,#item+rem+i_zxx+is_zxxx
1603:63:101:0:1603:1:7:2616:98,0_1603_1_7_2616_98,,,,,,,EticaAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:5,5,,,Q2349446,/hūmānae diaetīs/,"Since a large portion of the base group of dictionaries are related to food items (and we explicitly have animal products), the human diet is a common request on needs assessment. Some individual preference for items can exist (and which are not intolerances or allergies),  however is very important not offer product outside the range individuals want.\n\n**Trivia**: while is out of scope of shared dictionaries get into specific implementations, in general _large scale humanitarian food_ do not contain animal products, mostly for lack of money to cover costs and then logistics of transportation and storage (person cook own food, which is fully vegan by lack of options). A contrast would be typical _meal center_ on large cities with income inequality, which not only is likely to have animal products to meet the taste of locals, but variations along the week. While both cases meet the ideal of humanitarianism (alleviate suffering _in extremis_, this case hunger), clearly not all use cases would need to take in account all options on the Cōdex.",,,Q2349446,قائمة الحميات الغذائية,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,list of diets,pratique alimentaire,Lijst van diëten,,,,,,,,lista diet,,,,,,,,,,,,食餌療法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:5:1,5_1,,,Q164509,"/omnivore || organism consuming a variety of foods, usually including both plants and animals/@eng-Latn",,,,Q164509,قارت,,সর্বভূক প্রাণী,всеядное животное,सर्वाहारी,,ევრიფაგია,,,,,잡식성,,אוכל-כול,,,Omnivora,,,,,,,அனைத்துண்ணி,,,สิ่งมีชีวิตกินทั้งพืชและสัตว์,,,雜食動物,omnívoro,omnivore,omnivore,omnivoor,Allesfresser,omnívoro,onnivoro,uiliteach,allätare,,,wszystkożerca,kaikkiruokaisuus,omnivor,Động vật ăn tạp,omnívor,всеїдні,всеядни животни,vsejed,Omniboro,alteter,všežravec,omnivor,雑食動物,altetar,മിശ്രഭുക്ക്,omnivora,همهچیزخوار,mindenevő,orojale,hollysydd,omnívoro,všežravec,ĉiomanĝanto,maserba,omnivoor,svežderi,hepçil,,,,,,omnivoor,Allesfrësser,,,omnivoro,雜食動物,,,,alæta,,,,,,,,Omnivoor,Magneu did tot,omnivor,,,,,,,,,杂食动物,сваштојед,ہمہ خور,,,,omnivor,visēdāji,svežderi,,,omnivor,,Omnivora,Omnivoar,,,,,Aramma,,,,,,,,,,,,omnívoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puohporree,,,,,,,雜食性動物,,,,,,,,,I-omnivore,Evrifagiya,,,,бөтен нәрсәне ашаучан хайван,бөтен нәрсәне ашаучан хайван,,,,,,,,,,,,,,,,omnivò,,Талғаусыздар,تالعاۋسىزدار,Талғаусыздар,talğawsızdar,,,giştxur,,giştxur,,,,,olldhebrer,,,,,,,сештојад,,omnivoru,,,,,,,,,tukuy mikhuq,,,,,,,,,,,,,omnivore,,,,omnivoro,,,,
1603:63:101:5:2,5_2,,,Q181138,/veganism || philosophy that rejects the use of animals/@eng-Latn,,,,Q181138,نباتية صرفة,վեգանություն,নিরামিষবাদ,веганство,वीगनवाद,,ვეგანობა,,,ਵੀਗਨਿਜ਼ਮ,,비거니즘,,טבעונות,,,veganismus,,,,,,වීගන්වාදය (Veganism),நனிசைவம்,,,วีแกน,,,純素主義,veganismo,veganism,véganisme,veganisme,Veganismus,veganismo,veganismo,Veigeánachas,veganism,Beganismo,,weganizm,veganismi,Veganism,Chủ nghĩa thuần chay,veganisme,веганізм,Веганство,Veganstvo,,veganisme,veganství,Veganisme,ヴィーガニズム,,,veganisme,وگنیسم,veganizmus,Beganismo,Llyswr,Veganismo,Vegánstvo,veganismo,veganisme,veganlus,Veganstvo,veganizm,,,,,,Veganisme,Veganismus,veganism,,,純素主義,,,,,,,,,,,,Veganisjme,,Веганизам,,,,,,,,,维根主义,веганство,نبات خوری,,Veganizmas,,Veganstvo,vegānisms,Veganstvo,,,Veganisme,Αυστηρή χορτοφαγία,,,,,,веганства,,,,,,,,,,,,,Veganismu,,,,,,Vegan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,veganism,,,,,,,維根主義,,,,,,,,וויגעניזם,,,كۆكتاتۋاز (كۆكچى),,,,,,,veganism,Weganlik,,,,Veqanlıq,,,,,,,,,,Веганшылық,ۆەگانشىلىق,Веганшылық,Veganşılıq,,,,,,ڤیگنیزم,,,,,,,,,,,Веганство,,,,,,,,,,,,,,veganisma,,,,,,,,,,Veganismo,,,,,veganisme,,,
1603:63:101:5:3,5_3,,,Q83364,/vegetarianism || practice of abstaining from the consumption of meat/@eng-Latn,,,,Q83364,النباتية,բուսակերություն,,вегетарианство,शाकाहार,,ვეგეტარიანელობა,,શાકાહારી,ਸ਼ਾਕਾਹਾਰ,ಸಸ್ಯಾಹಾರ,채식주의,素食主義,צמחונות,,,vegetarismus,,,,,ଶାକାହାର,,தாவர உணவு முறை,శాకాహార ఉద్యమం,,ลัทธิมังสวิรัติ,,,素食主義,vegetarianismo,vegetarianism,végétarisme,vegetarisme,Vegetarismus,vegetarianismo,vegetarianismo,An feoilséanadh,vegetarianism,,,wegetarianizm,kasvisruokavalio,Vegetarianism,Ăn chay,vegetarianisme,Вегетаріанство,Вегетарианство,Vegetarijanstvo,,vegetarianisme,vegetariánství,Vegetarisme,菜食主義,vegetarianisme,,Vegetarian,گیاهخواری,vegetarianizmus,barazkizaletasun,Llysieuaeth,vexetarianismo,Vegetariánstvo,vegetarismo,vegetarianisme,Taimetoitlus,Vegetarijanska prehrana,Vejetaryenlik,,Vegetarisme,,,,Vegetarisme,Vegetarissem,vegetarianism,,,素食主義,,,,Grænmetishyggja,,,,,,,Glasraicheachd,,,,,,,,,,,,素食主义,вегетаријанство,سبزی خوری,,Vegetarizmas,,Vegetarijanstvo,veģetārisms,vegetarijanstvo,,,Vegetarian,Χορτοφαγία,,Fegetarisme,,,,Вегетарыянства,,,,,,,,शाकाहारी,,,,,vexetarianismu,,,,,Că̤-chái,Vejetaryen,,,,,,,,wegetarizm,,,,,,,शाकाहार,,Begetarianismo,,,Sò͘-si̍t,शाकाहार,,,سبزی خوری,,,,,,,,,,ಸಸ್ಯಾಹಾರ,,,,素食,,,,,Ulaji mboga,,,וועגעטאריאניזם,,Vegetarianlik,كۆكتاتۋازلىق,,,вегетарианлык,вегетарианлык,,,Behetaryanismo,,,,,vegetarianizm,,вегетарианлыҡ,,,,,,,,Вегетарианшылық,,,,,,Vejetaryanîtî,,,,,,,losowegeth,,,,,,,вегетаријанство,,,,,,शाकाहार,,,,سابه خوړونکي,,,,,,,,,гиёҳхорӣ,,,,,,,nalre'ucti,,,,,,
1603:63:101:5:4,5_4,,,Q101112673,/pollotarianism/@eng-Latn,,,,Q101112673,,,,Поллотарианство,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollotarianism,,,,,pollotarianismo,,,,,Pollowegetarianizm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:5:5,5_5,,,Q1500138,/pescetarianism/@eng-Latn,,,,Q1500138,نباتيو الأسماك,,,пескетарианство,,,,,,,,,,פסקטריאניזם,,,,,,,,,,,,,,,,鱼素者,Pescetarianismo,pescetarianism,pescétarisme,pescotarisme,Pescetarismus,Semivegetarianismo,pescetarianismo,,Pescetarianism,,,peskatarianizm,Pescovegetarismi,,,,Пескетаріанство,,,,Pescetarianisme,Pescovegetariánství,Pescetarisme,ペスカタリアニズム,,പെസറ്റേറിയനിസം,,ماهیخواری,,,,,,Fiŝ-vegetarismo,,,,Pesketaryenlik,,,,,,,,,,,魚素者,,,,,,,,,,,,,,,,,,,,,,,,Пескетаријанство,,,,,,peskoveģetārisms,,,,Pescetarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pesketarianlıq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:5:6,5_6,,,Q108882835,/lacto-ovo vegetarianism/@eng-Latn,,,,Q108882835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蛋奶素主義,,Lacto-ovo vegetarianism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:5:7,5_7,,,Q3496076,/lacto vegetarianism/@eng-Latn,,,,Q3496076,نباتيو الألبان,,,,,,,,,,,,,לקטו-צמחונות,,,,,,,,,,,,,,,,奶素主義,lactovegetarianismo,lacto vegetarianism,lacto-végétarisme,,,lactovegetarianismo,latto-vegetarianismo,,,,,Laktowegetarianizm,,Lacto vegetarianism,,lactovegetarianisme,Лактовегетаріанство,,,,Laktovegetarianer,Laktovegetariánství,,,,,,,,,,,,laktovegetarismo,,,,,,,,,,,Laktovegetabil Ernierung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Γαλακτοχορτοφαγία,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:101,101,,,Q133981,/first aid || first and immediate assistance given to any person suffering from either a minor or serious illness or injury/@eng-Latn,"Finally, here starts the groups with _things_ (tangible objects) which can be organized and given.\n\nThis group contains concepts grouped under the idea of general _use first aid kit_. While it may contain some items not found on a civilian medical first aid kit (as the idea of what a first kit should have is not uniform at world level), the intent is to avoid too specialized items.",,,Q133981,إسعاف أولي,առաջին օգնություն,প্রাথমিক চিকিৎসা,первая помощь,प्राथमिक चिकित्सा,,პირველადი სამედიცინო დახმარება,,પ્રાથમિક સારવાર,,ಪ್ರಥಮ ಚಿಕಿತ್ಡೆ,응급처치,,עזרה ראשונה,,,Primum auxilium,,,,,ପ୍ରାଥମିକ ଉପଚାର,ප්රථමාධාර,முதலுதவி,ప్రధమచికిత్స,,ปฐมพยาบาล,,आकस्मिक चिकित्सा,急救,primeiros socorros,first aid,premiers secours,Eerste Hulp bij Ongevallen,Erste Hilfe,primeros auxilios,primo soccorso,Garchabhair,första hjälpen,,,pierwsza pomoc,Ensiapu,Primul ajutor,sơ cứu,primers auxilis,перша медична допомога,Първа помощ,Prva pomoč,,førstehjelp,první pomoc,førstehjælp,応急処置,førstehjelp,പ്രഥമശുശ്രൂഷ,Pertolongan Pertama,کمکهای اولیه,elsősegélynyújtás,Lehen laguntza,Cymorth cyntaf,,Prvá pomoc,sukuro,Pertolongan cemas,Esmaabi,Prva pomoć,İlk yardım,,,,,,noodhulp,Éischt Hëllef,,,,急救,,,,Skyndihjálp,,,primo socorso,,,,,,,Prva pomoć,,,,,,,,,急救,прва помоћ,ابتدائی طبی امداد,,Pirmoji pagalba,,Prva pomoć,pirmā palīdzība,,,,,πρώτες βοήθειες,,,,,,,,,,,,,,प्रथमोपचार,,,,,,,,,,,,,,,,,,,,առաջին բոյժ օգնութիւն,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急救,,,,,Huduma ya kwanza,,,ערשטע הילף,,Birinchi yordam,,,,,,,,Paunang tulong-panlunas,,,,,İlk tibbi yardım,,,,,,,,,,Алғашқы көмек,العاشقى كومەك,Алғашқы көмек,Alğaşqı kömek,,,,,,,,,,,Биринчи жардам,,,,,,прва помош,Яаралтай анхны тусламж,,,,,प्राथमिक उपचार,,,,لومړنۍ مرستي,,,,,,,,,,,,,,Prime auxilio,,,,,,,,
1603:63:101:101:1,101_1,,,Q815867,/first aid kit || Collection of supplies and equipment that is used to give medical treatment/@eng-Latn,,,,Q815867,عدة إسعافات أولية,Դեղարկղիկներ,প্রাথমিক চিকিৎসা বাক্স,Аптечка,प्राथमिक चिकित्सा किट,,,,,,ಪ್ರಥಮ ಚಿಕಿತ್ಸಾ ಕಿಟ್,구급 상자,,ערכת עזרה ראשונה,,,,,,,,,,முதலுதவி கருவிப் பெட்டி,ప్రథమ చికిత్స వస్తు సామగ్రి,,ชุดปฐมพยาบาล,,,急救包,kit de primeiros socorros,first aid kit,trousse de secours,EHBO-koffer,Verbandkasten,botiquín,kit di pronto soccorso,,Första hjälpen för resenärer,,,Apteczka,Ensiapulaukku,,,farmaciola,аптечка,,Prva pomoč za policijo,,,lékárnička,,救急箱,,,,جعبه کمکهای اولیه,,Botika-kutxa,,,,Sukurkesto,Peti pertolongan cemas,,,İlk yardım kiti,,,,,,,,,,,急救包,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,急救包,,,,,,,,,,Dori quticha,,,,,,,,,,,,,İlk yardım çantası,,,,,,,,,,Аптечка,اپتەتشكا,Аптечка,Apteçka,,,,,,,,,,,Санитария баштыгы,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603:63:101:101:2,101_2,,,Q520181,"/hand sanitizer || liquid, gel or foam generally used to kill many viruses/bacteria/microorganisms on the hands/@eng-Latn",,,,Q520181,معقم اليدين,Ձեռքերի ախտահանիչ միջոց,হ্যান্ড স্যানিটাইজার,Санитайзер,हाथ प्रक्षालक,,,,,,,손 소독제,,חומר חיטוי ידיים,,,,,,,ᱦᱮᱸᱰ ᱥᱮᱱᱤᱴᱤᱡᱚᱨ,ହସ୍ତ ଶୁଚିରକ୍ଷାକାରୀ,,,,,สารล้างมือ,,,搓手液,gel desinfetante,hand sanitizer,solution hydro-alcoolique,Handalcohol,Händedesinfektionsmittel,gel sanitizante para manos,Igienizzante per mani,,desinfektionssprit,,,,käsihuuhde,gel dezinfectant,Dung dịch rửa tay khô,desinfectant de mans,Антисептик для рук,,,,håndsprit,dezinfekce na ruce,håndsprit,手指消毒剤,handdesinfeksjonsmiddel,ഹാൻഡ് സാനിറ്റൈസർ,Pembersih tangan,ضدعفونیکننده دست,,,,,,,Cecair pembasmi kuman,,,El dezenfektanı,,,,,,,,,,,,,,,Spritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanitasi tangan,απολυμαντικό χεριών,,,,,,,,,,,,,,हँड सॅनिटायजर,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kietâdesi,,,,,,,搓手液,,,,,Kitakasa mikono,,,,,,,,,,,,,,,,,,,,,,,,,,Solisyon idwo-alkolik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,giehtadesinfekšuvdna,,,,,,,,,,,,,,,,,,
1603:63:101:101:3,101_3,,,Q178541,/medical glove || single-use glove worn during medical examinations and procedures/@eng-Latn,,,,Q178541,قفاز طبي,Բժշկական ձեռնոցներ,,Медицинские перчатки,,,,,,,,수술 장갑,,,,,,,,,,,,,,,,,,医用手套,luva descartável,medical glove,gant médical,medische handschoen,Einmalhandschuh,guantes médicos,guanto monouso per uso sanitario,,,,,Rękawiczki medyczne,Kertakäyttökäsine,,Găng tay y tế,Guant mèdic,Медичні рукавички,,,,,,medicinsk engangshandske,医療用手袋,,,,دستکش جراحی,,,,,,,sarungan tangan perubatan,,,Tıbbi eldiven,,,,,,,,,,,醫療手套,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Хірургічныя пальчаткі,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,醫用手套,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gan medikal,,,,,,,,,,,,,,,,Медициналык кол кап,,,,,,,,,,,,,,,,,,,,,,,,,Дастпӯшакҳои тиббӣ,,,,,,,,,,,,,
1603:63:101:101:4,101_4,,,Q523536,/dressing || sterile pad or compress applied to a wound/@eng-Latn,,,,Q523536,ضماد,վիրակապ,,Повязка,dressing,,,,,,,드레싱,,חבישה,,,,,,,,,,,,,,,,敷料,curativo,dressing,mèche,verband,Verband,Apósito,medicazione,,,,,Opatrunek,,pansament,,apòsit,Перев'язка,,,,sårbandasje,obvaz,,ドレッシング材,sårbandasje,,,پانسمان,,Apositu,,,,,,,,Pansuman,,,,,,,,,,,,,,,,,,medegasion,,,,,,,,,,,,,,,,,Савремене облоге за ране,,,,,Savremene obloge za rane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarğı (tibb),,,,Çыхă (медицина),,,,,,,,,,,,,,,,,,,,Таңуу,,,,,,Преврска,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
